"id";"sex";"affiliated";"time_secs"
4109;"m";TRUE;1219.5
9767;"m";TRUE;1219.6
3222;"m";TRUE;1219.7
3234;"m";TRUE;1219.7
4175;"f";TRUE;1219.9
4369;"m";TRUE;1220
4100;"m";TRUE;1220.1
3434;"m";FALSE;1220.6
3206;"m";FALSE;1221.1
4080;"m";TRUE;1221.6
4288;"m";TRUE;1221.9
4437;"m";TRUE;1222
4364;"m";TRUE;1222.1
2152;"m";TRUE;1222.4
2985;"m";FALSE;1222.5
3477;"f";TRUE;1222.8
2579;"m";FALSE;1222.8
3898;"m";TRUE;1222.9
14156;"m";TRUE;1222.9
8291;"m";TRUE;1223
4384;"m";TRUE;1223.2
9514;"m";TRUE;1223.4
13897;"m";TRUE;1223.5
2400;"m";TRUE;1223.5
3715;"m";TRUE;1223.7
10129;"m";TRUE;1223.7
3676;"f";TRUE;1223.9
2843;"m";TRUE;1224.1
4259;"m";TRUE;1224.5
2038;"f";FALSE;1224.8
2266;"m";FALSE;1225.4
4524;"m";FALSE;1226.1
3399;"m";TRUE;1226.4
8629;"m";TRUE;1226.6
3774;"m";TRUE;1227.1
7168;"m";TRUE;1227.6
3157;"m";FALSE;1228.1
2328;"f";FALSE;1228.5
19597;"m";TRUE;1228.7
3369;"f";FALSE;1228.9
10227;"m";TRUE;1229.1
3344;"m";TRUE;1229.2
9858;"m";TRUE;1229.2
3319;"f";TRUE;1229.7
3887;"m";TRUE;1230
3030;"f";FALSE;1230.4
4039;"m";TRUE;1230.5
2801;"m";TRUE;1230.6
14860;"m";TRUE;1231.2
3616;"m";TRUE;1231.4
4477;"m";FALSE;1232.6
18975;"m";TRUE;1232.9
9954;"f";TRUE;1233.2
4043;"m";TRUE;1233.8
4082;"m";TRUE;1233.8
4002;"m";TRUE;1234
3160;"m";FALSE;1234
2483;"f";FALSE;1234.7
3368;"m";FALSE;1235
12217;"m";FALSE;1235.3
4153;"m";TRUE;1236.1
2851;"m";TRUE;1236.4
3815;"m";TRUE;1236.4
2154;"f";FALSE;1236.6
2867;"m";TRUE;1236.9
18708;"m";TRUE;1237.2
3985;"m";TRUE;1237.2
3243;"m";FALSE;1237.8
4688;"m";TRUE;1237.8
2352;"m";TRUE;1237.8
9779;"m";TRUE;1238.5
3250;"m";FALSE;1239.4
10410;"m";TRUE;1239.5
2955;"m";FALSE;1239.7
2164;"f";TRUE;1239.8
2007;"m";FALSE;1240.3
4142;"m";TRUE;1240.3
7495;"f";FALSE;1241.2
8902;"m";FALSE;1241.5
2665;"m";TRUE;1241.6
3551;"m";TRUE;1241.6
4116;"m";TRUE;1241.8
10330;"m";TRUE;1242.7
3750;"m";TRUE;1242.9
3464;"f";FALSE;1243.1
2079;"m";TRUE;1243.1
2965;"m";FALSE;1243.5
2099;"m";FALSE;1243.5
13334;"m";TRUE;1244
4348;"m";TRUE;1244.1
14988;"m";TRUE;1244.3
4048;"m";TRUE;1244.5
18246;"m";FALSE;1244.9
4576;"f";FALSE;1245.2
7601;"m";TRUE;1245.2
2672;"m";TRUE;1245.5
2536;"m";FALSE;1245.7
3048;"m";FALSE;1246.2
3772;"m";TRUE;1246.9
8415;"m";TRUE;1247.4
3209;"f";TRUE;1247.6
4134;"m";TRUE;1247.6
2969;"m";FALSE;1247.7
3045;"f";TRUE;1248.2
10365;"m";TRUE;1248.5
2210;"m";FALSE;1249
10181;"m";TRUE;1249.1
2254;"m";TRUE;1249.3
10901;"m";TRUE;1249.7
2553;"m";TRUE;1250.1
2388;"m";FALSE;1250.1
4169;"m";TRUE;1250.1
4455;"f";TRUE;1250.4
3039;"m";TRUE;1250.7
3109;"f";FALSE;1251.2
19613;"m";TRUE;1251.3
7721;"m";TRUE;1251.4
4215;"m";TRUE;1251.8
3075;"m";FALSE;1252
3488;"m";FALSE;1252.1
18879;"m";TRUE;1252.2
4092;"m";TRUE;1252.2
15074;"m";TRUE;1252.2
3085;"m";TRUE;1252.4
3905;"m";TRUE;1252.4
3557;"m";TRUE;1252.5
10045;"m";TRUE;1252.5
18886;"m";TRUE;1252.6
3455;"m";FALSE;1252.7
10290;"m";TRUE;1252.8
3244;"m";TRUE;1253
14013;"m";TRUE;1253.3
2845;"m";TRUE;1253.5
3829;"m";TRUE;1253.7
2560;"m";TRUE;1254.5
4377;"m";TRUE;1254.7
3463;"m";TRUE;1255.2
2540;"m";FALSE;1255.3
3561;"f";TRUE;1255.5
13531;"m";FALSE;1255.7
7394;"m";FALSE;1255.9
2897;"f";FALSE;1256.6
3895;"m";TRUE;1256.7
4133;"m";TRUE;1257.1
2102;"m";FALSE;1257.1
3328;"m";FALSE;1257.5
10017;"m";TRUE;1258.1
4336;"m";TRUE;1258.5
2675;"m";TRUE;1259.3
14926;"m";TRUE;1259.4
3841;"m";FALSE;1259.7
2017;"m";FALSE;1260.2
3327;"m";TRUE;1260.5
3615;"m";TRUE;1260.7
3322;"m";FALSE;1260.8
8865;"m";FALSE;1260.9
4314;"m";TRUE;1261
2095;"m";FALSE;1261
18672;"m";TRUE;1261.3
4226;"m";TRUE;1261.4
2568;"m";TRUE;1261.4
3562;"m";TRUE;1261.8
10908;"m";FALSE;1262
3617;"f";TRUE;1262.3
2846;"m";FALSE;1262.8
10305;"m";TRUE;1263
4366;"m";TRUE;1263
2780;"m";TRUE;1263.4
9565;"m";TRUE;1263.4
3378;"m";TRUE;1263.6
4556;"m";TRUE;1264.1
2818;"m";TRUE;1264.2
2018;"m";FALSE;1264.9
10312;"m";TRUE;1265.2
2096;"m";TRUE;1265.2
8293;"m";TRUE;1265.3
12827;"f";FALSE;1265.7
2703;"m";FALSE;1265.8
3251;"m";FALSE;1265.9
3366;"m";TRUE;1266
3074;"m";TRUE;1266.2
4106;"m";TRUE;1266.4
7523;"m";FALSE;1266.7
10230;"m";TRUE;1266.9
4550;"m";FALSE;1266.9
10887;"m";FALSE;1267.2
8583;"m";FALSE;1267.6
4371;"f";TRUE;1267.7
10325;"m";TRUE;1268.1
10114;"m";TRUE;1268.2
4528;"m";TRUE;1268.7
13046;"m";TRUE;1268.8
3402;"m";TRUE;1269.1
2247;"m";FALSE;1269.2
2724;"m";FALSE;1269.5
2346;"m";TRUE;1269.5
9324;"m";TRUE;1269.9
2961;"f";TRUE;1270.7
3680;"m";TRUE;1270.7
3622;"m";TRUE;1270.7
3414;"m";TRUE;1270.8
3291;"m";FALSE;1271.6
2209;"m";FALSE;1271.8
10195;"m";TRUE;1271.8
2150;"m";TRUE;1272
9601;"m";TRUE;1272
2286;"m";TRUE;1272.6
2206;"m";TRUE;1272.7
4132;"m";TRUE;1272.7
14735;"m";TRUE;1273
3961;"m";TRUE;1273.1
3459;"m";FALSE;1273.2
4363;"m";TRUE;1273.5
2562;"m";TRUE;1273.5
3268;"f";TRUE;1273.5
3233;"m";TRUE;1273.6
14290;"m";TRUE;1273.7
4557;"m";FALSE;1273.7
2020;"m";FALSE;1273.9
3383;"m";FALSE;1274
14798;"m";TRUE;1274
3274;"m";TRUE;1274.1
2013;"m";FALSE;1274.2
3279;"f";TRUE;1274.3
4009;"m";TRUE;1274.4
10459;"m";TRUE;1274.5
2634;"m";TRUE;1274.7
14274;"m";TRUE;1275.2
9676;"m";TRUE;1275.3
2673;"f";TRUE;1275.5
3203;"m";FALSE;1275.6
2015;"m";FALSE;1275.7
3014;"m";FALSE;1275.7
2674;"m";FALSE;1276
3522;"m";FALSE;1276.1
2737;"m";FALSE;1276.2
2072;"f";TRUE;1276.4
13944;"m";TRUE;1276.6
4262;"m";TRUE;1276.7
3432;"m";TRUE;1276.7
12659;"m";FALSE;1277
3648;"m";TRUE;1277.3
4174;"m";TRUE;1277.7
3080;"m";TRUE;1278
3211;"f";TRUE;1278.4
10662;"m";TRUE;1278.5
8511;"f";TRUE;1278.6
3034;"m";TRUE;1278.8
2848;"f";FALSE;1278.9
3423;"f";TRUE;1279.1
9183;"m";TRUE;1279.1
2628;"m";TRUE;1279.1
9855;"m";TRUE;1279.2
3042;"m";FALSE;1279.3
9905;"m";TRUE;1279.6
18809;"m";TRUE;1279.8
15067;"f";TRUE;1279.9
2054;"m";FALSE;1280
8972;"m";FALSE;1280.2
4045;"m";TRUE;1280.3
19273;"f";TRUE;1280.7
2808;"m";TRUE;1280.7
4552;"m";FALSE;1280.8
2567;"m";TRUE;1281.1
3889;"m";TRUE;1281.3
3275;"m";TRUE;1281.4
4143;"m";TRUE;1281.7
19563;"m";TRUE;1281.7
9736;"m";TRUE;1282.2
2647;"m";TRUE;1282.3
9747;"f";TRUE;1282.3
4040;"m";TRUE;1282.4
3266;"f";TRUE;1282.7
9406;"m";TRUE;1282.8
9881;"f";TRUE;1283.2
14388;"m";TRUE;1283.4
2734;"m";FALSE;1283.4
3420;"f";TRUE;1283.4
10660;"m";TRUE;1283.5
3395;"m";TRUE;1283.7
3069;"m";TRUE;1283.8
3437;"m";FALSE;1283.9
13119;"f";TRUE;1283.9
13621;"m";TRUE;1284.1
10913;"m";FALSE;1284.1
3461;"m";FALSE;1284.2
8110;"m";FALSE;1284.3
3645;"m";TRUE;1284.7
2180;"m";FALSE;1285.4
7505;"f";FALSE;1285.4
2218;"m";FALSE;1285.4
8604;"m";FALSE;1285.5
7504;"f";FALSE;1285.5
13855;"m";TRUE;1286.7
10289;"m";TRUE;1287
7525;"m";FALSE;1287.2
2941;"m";FALSE;1287.6
2236;"m";FALSE;1288.5
4231;"m";TRUE;1288.7
3563;"m";TRUE;1288.9
2754;"m";FALSE;1288.9
2153;"f";TRUE;1289.2
2458;"m";FALSE;1289.3
12895;"m";FALSE;1289.6
13701;"m";FALSE;1289.8
10251;"m";TRUE;1290
2227;"f";FALSE;1290.6
19253;"m";TRUE;1290.7
3408;"m";TRUE;1290.9
3621;"m";TRUE;1291.3
10487;"f";TRUE;1291.3
9167;"m";TRUE;1291.6
3333;"m";TRUE;1291.7
2535;"m";FALSE;1291.9
13443;"m";TRUE;1292
13396;"m";FALSE;1292.1
2888;"m";TRUE;1292.1
2587;"m";FALSE;1292.2
9326;"m";TRUE;1292.2
2662;"m";FALSE;1292.3
2663;"m";FALSE;1292.3
2276;"m";FALSE;1292.4
8597;"m";FALSE;1292.4
3975;"f";TRUE;1292.7
10449;"m";TRUE;1293
3033;"f";FALSE;1293.1
3582;"m";TRUE;1293.2
3987;"m";TRUE;1293.2
2339;"f";TRUE;1293.4
8642;"m";TRUE;1293.5
2021;"m";TRUE;1293.5
10552;"m";TRUE;1293.5
14144;"m";TRUE;1293.5
10639;"m";TRUE;1293.6
8660;"m";TRUE;1293.7
2677;"m";TRUE;1293.8
13829;"m";TRUE;1293.9
9066;"m";FALSE;1294.2
3323;"m";TRUE;1294.4
7598;"m";FALSE;1294.4
4031;"m";TRUE;1294.5
3456;"m";FALSE;1294.9
10300;"m";TRUE;1295
4549;"m";FALSE;1295.3
2170;"m";FALSE;1295.9
3640;"m";TRUE;1296
2001;"m";FALSE;1296.6
4184;"m";TRUE;1297
3127;"m";FALSE;1297.1
4383;"m";TRUE;1297.1
4496;"m";FALSE;1297.9
2277;"m";FALSE;1298
4439;"m";TRUE;1298.2
2733;"m";FALSE;1298.2
3982;"f";TRUE;1298.4
2401;"f";TRUE;1298.6
4372;"m";TRUE;1298.9
3043;"m";FALSE;1299.1
3108;"m";FALSE;1299.2
2105;"m";FALSE;1299.2
13927;"m";TRUE;1299.3
3527;"m";TRUE;1299.3
4089;"m";TRUE;1299.4
4392;"m";TRUE;1299.4
4079;"m";TRUE;1299.8
10042;"m";TRUE;1300.2
14066;"m";TRUE;1300.2
3703;"m";TRUE;1300.3
8986;"m";TRUE;1300.3
2041;"m";FALSE;1300.6
3981;"m";TRUE;1301.1
3165;"m";FALSE;1301.2
9143;"m";FALSE;1301.3
3977;"m";TRUE;1301.3
2868;"m";TRUE;1301.7
9741;"m";TRUE;1301.8
10004;"m";TRUE;1301.9
4111;"m";TRUE;1302.3
4433;"m";TRUE;1302.5
9140;"m";FALSE;1302.6
8650;"m";FALSE;1302.8
2368;"m";TRUE;1303.5
