"id";"sex";"affiliated";"time_secs"
4200;"m";1;1293.0
5210;"m";1;1293.3
3352;"m";1;1293.5
4745;"m";1;1293.8
2829;"m";0;1293.9
2169;"m";0;1294.0
4627;"m";0;1294.2
4134;"m";1;1294.8
13406;"m";1;1295.3
3587;"m";1;1295.3
2416;"m";0;1295.4
2642;"m";1;1295.6
3579;"m";1;1295.6
10514;"m";1;1295.6
4234;"m";1;1296.1
8663;"m";1;1296.2
3064;"m";0;1296.3
3288;"m";1;1296.4
19641;"m";1;1296.4
11358;"m";1;1296.5
9614;"m";1;1296.7
4012;"m";1;1296.8
14420;"f";0;1296.9
2087;"m";1;1297.1
3622;"m";1;1297.3
5276;"m";0;1297.7
18608;"m";1;1298.0
2278;"m";1;1298.2
3804;"m";1;1298.3
4725;"m";1;1299.1
9079;"m";1;1299.2
4824;"m";1;1299.2
2029;"m";0;1299.3
3568;"m";1;1299.3
4638;"m";1;1299.4
4023;"m";1;1299.6
4812;"m";1;1299.9
10101;"m";1;1299.9
5286;"m";1;1299.9
4180;"m";1;1300.1
8415;"m";0;1300.2
2570;"f";0;1300.3
3717;"m";1;1300.4
4041;"m";1;1300.8
3351;"m";1;1301.6
2419;"m";1;1301.6
2632;"m";0;1301.6
10968;"m";1;1301.9
4377;"m";1;1301.9
4132;"m";1;1302.0
5372;"m";1;1302.5
4970;"m";1;1302.6
3056;"m";1;1303.0
2377;"m";0;1303.1
9235;"m";1;1303.1
3206;"f";1;1303.3
2645;"m";0;1303.4
4219;"m";1;1303.5
4113;"m";1;1303.7
2090;"m";0;1304.1
3186;"m";0;1304.2
4615;"m";0;1304.3
3184;"m";0;1304.3
3185;"m";0;1304.3
4915;"m";1;1304.7
5366;"m";0;1304.7
8329;"m";0;1305.2
3457;"f";0;1305.8
8060;"m";0;1306.2
10822;"m";1;1306.7
2718;"m";1;1306.8
10023;"m";1;1307.0
8717;"m";0;1307.3
2340;"m";1;1307.3
3163;"m";1;1307.6
14213;"m";1;1307.7
8190;"m";0;1307.7
15563;"f";1;1308.1
4383;"m";1;1308.2
4193;"m";1;1308.6
4652;"m";1;1308.8
15661;"m";1;1308.9
3135;"m";0;1309.0
3555;"m";0;1309.0
2152;"m";1;1309.1
4122;"m";1;1309.3
2760;"m";1;1309.9
2545;"f";1;1310.0
2674;"m";1;1310.0
3782;"m";0;1310.2
4259;"m";1;1310.6
5387;"m";0;1310.6
3909;"m";1;1310.7
2886;"m";0;1310.7
3794;"m";0;1310.8
7464;"m";1;1311.1
2778;"f";0;1311.2
4265;"f";1;1311.4
4543;"m";1;1311.4
7933;"m";1;1311.4
18619;"m";1;1312.2
4155;"m";1;1312.2
4246;"m";1;1312.3
11205;"m";0;1312.3
2151;"m";1;1312.5
4713;"m";1;1314.0
4212;"m";1;1314.2
3316;"f";1;1314.3
3278;"m";1;1314.4
2680;"m";0;1314.9
10160;"m";1;1314.9
4216;"m";1;1315.0
5250;"m";0;1315.1
2307;"m";1;1315.3
2621;"m";1;1315.5
2196;"m";0;1315.9
3883;"m";1;1316.0
3424;"m";0;1316.1
2610;"m";0;1316.5
4927;"m";1;1316.6
5165;"m";1;1316.6
11057;"m";1;1316.6
5166;"m";1;1316.7
2883;"f";0;1316.7
2882;"m";1;1316.7
5168;"m";1;1316.8
3005;"m";0;1316.9
4881;"m";0;1317.0
4909;"m";1;1317.1
10291;"m";0;1317.2
4299;"m";1;1317.3
10742;"m";1;1317.5
10942;"m";1;1317.9
10542;"f";1;1318.1
4560;"f";1;1318.2
8973;"m";0;1318.4
11366;"m";0;1319.0
7985;"m";0;1319.0
4283;"m";1;1319.1
3049;"f";1;1319.2
19042;"f";1;1319.3
2516;"m";1;1319.3
2951;"f";0;1319.7
10701;"m";1;1319.8
7842;"m";0;1320.0
2596;"m";0;1320.1
10431;"m";1;1320.2
4575;"m";1;1320.3
4989;"m";1;1320.5
2507;"m";0;1320.5
2850;"m";1;1320.6
2506;"f";0;1320.8
3298;"m";0;1320.9
4043;"m";1;1320.9
15278;"m";1;1321.0
2569;"m";1;1321.0
15437;"f";1;1321.1
2568;"f";1;1321.5
15538;"f";1;1321.6
9049;"m";1;1322.7
2944;"m";0;1322.8
3159;"m";1;1322.8
9936;"m";1;1322.9
4489;"m";1;1323.0
13832;"m";1;1323.0
13529;"m";0;1323.1
3527;"m";1;1323.2
2952;"m";0;1323.2
2001;"m";0;1323.3
2959;"m";1;1323.3
3559;"m";1;1323.6
3479;"m";0;1324.3
4421;"m";1;1324.6
2462;"f";0;1324.7
9716;"m";1;1324.7
3817;"m";1;1324.9
10849;"m";1;1325.0
4448;"m";1;1325.5
2519;"m";0;1325.8
15550;"m";1;1325.9
3338;"m";0;1326.0
2505;"m";0;1326.2
2534;"m";0;1326.6
2003;"m";0;1326.7
4257;"m";1;1326.7
3818;"m";1;1326.9
11095;"f";1;1327.0
2464;"m";0;1327.3
14380;"m";1;1327.4
5356;"m";0;1327.6
10510;"m";1;1327.6
8992;"m";1;1327.9
4433;"m";1;1328.0
3161;"m";1;1328.3
4209;"m";1;1328.4
2587;"m";0;1328.7
8949;"m";0;1328.7
8962;"m";1;1329.0
2297;"m";1;1329.1
3326;"f";1;1329.1
10505;"m";1;1329.2
10910;"m";1;1329.2
3156;"m";0;1329.6
8897;"f";1;1329.6
10859;"m";1;1329.7
15485;"m";1;1329.8
4806;"m";1;1329.9
3059;"m";0;1330.3
14880;"m";1;1330.3
8609;"m";0;1330.4
2176;"f";0;1330.7
10696;"m";1;1330.8
8917;"m";1;1330.9
4809;"m";1;1331.0
8069;"m";1;1331.3
4360;"m";1;1331.4
18707;"f";1;1331.7
3452;"m";0;1331.7
2560;"m";0;1331.7
3085;"f";0;1331.8
9284;"m";0;1331.8
3855;"m";1;1331.8
4233;"m";1;1331.9
17942;"f";0;1331.9
2889;"m";0;1331.9
3633;"m";1;1332.0
4274;"m";1;1332.1
4944;"m";1;1332.3
15793;"m";0;1332.3
5370;"f";0;1332.4
3762;"f";1;1332.5
9404;"f";1;1332.6
4302;"m";1;1332.7
9471;"m";0;1332.7
4056;"m";1;1332.8
2909;"m";0;1332.9
8391;"m";1;1333.2
14928;"m";1;1333.2
10825;"m";1;1333.3
4107;"f";0;1333.6
3031;"f";0;1333.6
13394;"m";1;1333.8
2960;"m";1;1333.9
4501;"m";1;1334.0
3914;"m";1;1334.0
2142;"f";1;1334.1
5222;"m";1;1334.1
4151;"m";1;1334.1
2943;"m";0;1334.5
3595;"m";1;1334.5
10777;"m";1;1334.5
10782;"m";1;1334.6
5358;"m";1;1334.6
